,customer_id,Total_Orders,Total_Revenue,Average_Order_Value,Purchase_Frequency,CLV,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churn
4850,17247.0,1,282.19,282.19,1,282.19,15,1,282.19,4,1,1,411,0
4851,17248.0,2,546.16,273.08,2,546.16,120,2,546.16,2,2,2,222,1
4852,17249.0,1,68.03,68.03,1,68.03,429,1,68.03,1,1,1,111,1
4853,17250.0,2,384.52,192.26,2,384.52,4,2,384.52,4,2,2,422,0
4854,17251.0,3,812.4300000000001,270.81,3,812.4300000000001,363,3,812.4300000000001,2,3,2,232,1
4855,17252.0,2,353.86,176.93,2,353.86,117,2,353.86,2,2,2,222,1
4856,17253.0,1,178.26,178.26,1,178.26,18,1,178.26,4,1,1,411,0
4857,17254.0,3,470.73,156.91,3,470.73,5,3,470.73,4,3,2,432,0
4858,17255.0,4,799.13,199.7825,4,799.13,41,4,799.13,3,3,2,332,0
4859,17256.0,5,498.93,99.786,5,498.93,107,5,498.93,2,3,2,232,1
4860,17257.0,2,192.73,96.365,2,192.73,436,2,192.73,1,2,1,121,1
4861,17258.0,2,417.3,208.65,2,417.3,397,2,417.3,1,2,2,122,1
4862,17259.0,6,1889.34,314.89,6,1889.34,148,6,1889.34,2,3,3,233,1
4863,17260.0,1,120.95,120.95,1,120.95,411,1,120.95,1,1,1,111,1
4864,17261.0,1,230.44,230.44,1,230.44,510,1,230.44,1,1,1,111,1
4865,17262.0,11,2757.62,250.69272727272727,11,2757.62,52,11,2757.62,3,4,4,344,0
4866,17263.0,1,63.440000000000005,63.440000000000005,1,63.440000000000005,208,1,63.440000000000005,2,1,1,211,1
4867,17264.0,1,279.59,279.59,1,279.59,424,1,279.59,1,1,1,111,1
4868,17265.0,2,562.9,281.45,2,562.9,139,2,562.9,2,2,2,222,1
4869,17266.0,5,517.73,103.546,5,517.73,2,5,517.73,4,3,2,432,0
4870,17267.0,2,317.62,158.81,2,317.62,127,2,317.62,2,2,1,221,1
4871,17268.0,11,1733.8899999999999,157.62636363636364,11,1733.8899999999999,108,11,1733.8899999999999,2,4,3,243,1
4872,17269.0,1,537.46,537.46,1,537.46,386,1,537.46,1,1,2,112,1
4873,17270.0,2,604.4,302.2,2,604.4,469,2,604.4,1,2,2,122,1
4874,17271.0,1,210.39,210.39,1,210.39,736,1,210.39,1,1,1,111,1
4875,17272.0,4,2148.63,537.1575,4,2148.63,42,4,2148.63,3,3,3,333,0
4876,17273.0,1,141.12,141.12,1,141.12,424,1,141.12,1,1,1,111,1
4877,17274.0,2,577.38,288.69,2,577.38,35,2,577.38,3,2,2,322,0
4878,17275.0,1,114.52,114.52,1,114.52,383,1,114.52,1,1,1,111,1
4879,17276.0,1,508.39,508.39,1,508.39,402,1,508.39,1,1,2,112,1
4880,17277.0,2,1065.3500000000001,532.6750000000001,2,1065.3500000000001,228,2,1065.3500000000001,2,2,3,223,1
4881,17278.0,2,271.24,135.62,2,271.24,241,2,271.24,2,2,1,221,1
4882,17279.0,1,187.82999999999998,187.82999999999998,1,187.82999999999998,58,1,187.82999999999998,3,1,1,311,0
4883,17280.0,1,118.86,118.86,1,118.86,438,1,118.86,1,1,1,111,1
4884,17281.0,6,797.85,132.975,6,797.8499999999999,374,6,797.85,2,3,2,232,1
4885,17282.0,5,2339.66,467.93199999999996,5,2339.66,130,5,2339.66,2,3,4,234,1
4886,17283.0,1,188.46,188.46,1,188.46,379,1,188.46,2,1,1,211,1
4887,17284.0,8,2793.16,349.145,8,2793.16,60,8,2793.16,3,4,4,344,0
4888,17285.0,2,428.34,214.17,2,428.34,628,2,428.34,1,2,2,122,1
4889,17286.0,3,395.48,131.82666666666668,3,395.48,22,3,395.48,4,3,2,432,0
4890,17287.0,21,4111.96,195.80761904761906,21,4111.96,26,21,4111.96,4,4,4,444,0
4891,17288.0,11,2499.98,227.2709090909091,11,2499.98,9,11,2499.98,4,4,4,444,0
4892,17289.0,9,2079.39,231.04333333333332,9,2079.39,32,9,2079.39,3,4,3,343,0
4893,17290.0,8,1501.44,187.68,8,1501.44,4,8,1501.44,4,4,3,443,0
4894,17291.0,1,550.8000000000001,550.8000000000001,1,550.8000000000001,308,1,550.8000000000001,2,1,2,212,1
4895,17292.0,2,271.75,135.875,2,271.75,472,2,271.75,1,2,1,121,1
4896,17293.0,17,3774.23,222.0135294117647,17,3774.2299999999996,8,17,3774.23,4,4,4,444,0
4897,17294.0,2,467.79,233.895,2,467.79,669,2,467.79,1,2,2,122,1
4898,17295.0,3,556.95,185.65,3,556.95,29,3,556.95,3,3,2,332,0
4899,17296.0,1,338.13,338.13,1,338.13,730,1,338.13,1,1,1,111,1
4900,17297.0,1,131.78,131.78,1,131.78,17,1,131.78,4,1,1,411,0
4901,17298.0,5,957.5600000000001,191.512,5,957.56,101,5,957.5600000000001,2,3,3,233,1
4902,17299.0,6,1016.08,169.34666666666666,6,1016.0799999999999,12,6,1016.08,4,3,3,433,0
4903,17300.0,2,393.64,196.82,2,393.64,391,2,393.64,1,2,2,122,1
4904,17301.0,2,330.43,165.215,2,330.43,21,2,330.43,4,2,1,421,0
4905,17302.0,5,1135.63,227.12600000000003,5,1135.63,15,5,1135.63,4,3,3,433,0
4906,17303.0,1,250.04,250.04,1,250.04,361,1,250.04,2,1,1,211,1
4907,17304.0,1,111.5,111.5,1,111.5,534,1,111.5,1,1,1,111,1
4908,17305.0,1,2135.46,2135.46,1,2135.46,649,1,2135.46,1,1,3,113,1
4909,17306.0,21,9782.35,465.8261904761905,21,9782.35,11,21,9782.35,4,4,4,444,0
4910,17307.0,11,3999.8900000000003,363.6263636363637,11,3999.890000000001,395,11,3999.8900000000003,1,4,4,144,1
4911,17308.0,2,4511.76,2255.88,2,4511.76,393,2,4511.76,1,2,4,124,1
4912,17309.0,3,330.59,110.19666666666666,3,330.59,95,3,330.59,3,3,1,331,1
4913,17310.0,2,1025.1,512.55,2,1025.1,387,2,1025.1,1,2,3,123,1
4914,17311.0,6,3566.56,594.4266666666666,6,3566.5599999999995,78,6,3566.56,3,3,4,334,0
4915,17312.0,3,644.3,214.76666666666665,3,644.3,139,3,644.3,2,3,2,232,1
4916,17313.0,1,2328.84,2328.84,1,2328.84,31,1,2328.84,3,1,4,314,0
4917,17314.0,17,4904.43,288.4958823529412,17,4904.43,25,17,4904.43,4,4,4,444,0
4918,17315.0,43,9650.6,224.4325581395349,43,9650.6,2,43,9650.6,4,4,4,444,0
4919,17316.0,1,124.45,124.45,1,124.45,420,1,124.45,1,1,1,111,1
4920,17317.0,3,2600.34,866.7800000000001,3,2600.34,46,3,2600.34,3,3,4,334,0
4921,17318.0,1,164.28,164.28,1,164.28,725,1,164.28,1,1,1,111,1
4922,17319.0,1,29.099999999999998,29.099999999999998,1,29.099999999999998,669,1,29.099999999999998,1,1,1,111,1
4923,17320.0,6,2895.77,482.62833333333333,6,2895.77,100,6,2895.77,2,3,4,234,1
4924,17321.0,6,1741.18,290.19666666666666,6,1741.1799999999998,8,6,1741.18,4,3,3,433,0
4925,17322.0,5,922.59,184.518,5,922.59,376,5,922.59,2,3,3,233,1
4926,17323.0,12,1565.59,130.46583333333334,12,1565.5900000000001,15,12,1565.59,4,4,3,443,0
4927,17324.0,12,2301.87,191.8225,12,2301.87,18,12,2301.87,4,4,3,443,0
4928,17325.0,3,609.5699999999999,203.18999999999997,3,609.5699999999999,280,3,609.5699999999999,2,3,2,232,1
4929,17326.0,2,321.95,160.975,2,321.95,408,2,321.95,1,2,1,121,1
4930,17327.0,2,152.35,76.175,2,152.35,410,2,152.35,1,2,1,121,1
4931,17328.0,1,104.7,104.7,1,104.7,673,1,104.7,1,1,1,111,1
4932,17329.0,5,1004.4300000000001,200.88600000000002,5,1004.4300000000001,14,5,1004.4300000000001,4,3,3,433,0
4933,17330.0,4,423.8,105.95,4,423.8,23,4,423.8,4,3,2,432,0
4934,17331.0,1,175.2,175.2,1,175.2,124,1,175.2,2,1,1,211,1
4935,17332.0,5,838.27,167.654,5,838.27,528,5,838.27,1,3,2,132,1
4936,17333.0,1,494.25,494.25,1,494.25,86,1,494.25,3,1,2,312,0
4937,17334.0,3,635.1500000000001,211.7166666666667,3,635.1500000000001,302,3,635.1500000000001,2,3,2,232,1
4938,17335.0,2,508.0,254.0,2,508.0,384,2,508.0,1,2,2,122,1
4939,17336.0,1,81.12,81.12,1,81.12,472,1,81.12,1,1,1,111,1
4940,17337.0,4,2027.8700000000001,506.96750000000003,4,2027.8700000000001,151,4,2027.8700000000001,2,3,3,233,1
4941,17338.0,17,12142.57,714.2688235294117,17,12142.57,17,17,12142.57,4,4,4,444,0
4942,17339.0,3,362.36,120.78666666666668,3,362.36,94,3,362.36,3,3,2,332,1
4943,17340.0,18,22404.82,1244.7122222222222,18,22404.82,30,18,22404.82,3,4,4,344,0
4944,17341.0,5,1889.83,377.966,5,1889.83,157,5,1889.83,2,3,3,233,1
4945,17342.0,4,1227.54,306.885,4,1227.54,380,4,1227.54,2,3,3,233,1
4946,17343.0,6,1259.94,209.99,6,1259.94,355,6,1259.94,2,3,3,233,1
4947,17344.0,2,468.11,234.055,2,468.11,46,2,468.11,3,2,2,322,0
4948,17345.0,10,1604.68,160.46800000000002,10,1604.6800000000003,15,10,1604.68,4,4,3,443,0
4949,17346.0,26,5323.0,204.73076923076923,26,5323.0,4,26,5323.0,4,4,4,444,0
4950,17347.0,1,228.96,228.96,1,228.96,86,1,228.96,3,1,1,311,0
4951,17348.0,9,2476.41,275.15666666666664,9,2476.41,15,9,2476.41,4,4,4,444,0
4952,17349.0,5,852.25,170.45,5,852.25,179,5,852.25,2,3,2,232,1
4953,17350.0,7,1906.041,272.29157142857144,7,1906.0410000000002,8,7,1906.041,4,4,3,443,0
4954,17351.0,12,1988.23,165.68583333333333,12,1988.23,36,12,1988.23,3,4,3,343,0
4955,17352.0,1,36.25,36.25,1,36.25,696,1,36.25,1,1,1,111,1
4956,17353.0,4,3242.0,810.5,4,3242.0,129,4,3242.0,2,3,4,234,1
4957,17354.0,4,3143.46,785.865,4,3143.46,51,4,3143.46,3,3,4,334,0
4958,17355.0,1,285.11,285.11,1,285.11,386,1,285.11,1,1,1,111,1
4959,17356.0,5,946.47,189.294,5,946.47,312,5,946.47,2,3,3,233,1
4960,17357.0,2,388.14,194.07,2,388.14,24,2,388.14,4,2,2,422,0
4961,17358.0,5,866.05,173.20999999999998,5,866.05,303,5,866.05,2,3,2,232,1
4962,17359.0,2,284.46,142.23,2,284.46,11,2,284.46,4,2,1,421,0
4963,17360.0,6,1231.3799999999999,205.23,6,1231.3799999999999,17,6,1231.3799999999999,4,3,3,433,0
4964,17361.0,5,880.64,176.128,5,880.6399999999999,49,5,880.64,3,3,2,332,0
4965,17362.0,7,1024.04,146.29142857142855,7,1024.04,239,7,1024.04,2,4,3,243,1
4966,17363.0,3,940.86,313.62,3,940.86,395,3,940.86,1,3,3,133,1
4967,17364.0,28,12070.42,431.0864285714286,28,12070.42,1,28,12070.42,4,4,4,444,0
4968,17365.0,15,8224.98,548.332,15,8224.98,13,15,8224.98,4,4,4,444,0
4969,17366.0,2,1096.24,548.12,2,1096.24,432,2,1096.24,1,2,3,123,1
4970,17367.0,1,168.4,168.4,1,168.4,238,1,168.4,2,1,1,211,1
4971,17368.0,14,2826.14,201.86714285714285,14,2826.14,23,14,2826.14,4,4,4,444,0
4972,17369.0,1,979.2,979.2,1,979.2,456,1,979.2,1,1,3,113,1
4973,17370.0,4,446.18,111.545,4,446.18,73,4,446.18,3,3,2,332,0
4974,17371.0,6,662.55,110.425,6,662.55,17,6,662.55,4,3,2,432,0
4975,17372.0,28,4377.56,156.3414285714286,28,4377.56,41,28,4377.56,3,4,4,344,0
4976,17373.0,7,1167.5,166.78571428571428,7,1167.5,40,7,1167.5,3,4,3,343,0
4977,17374.0,3,727.11,242.37,3,727.11,219,3,727.11,2,3,2,232,1
4978,17375.0,4,660.55,165.1375,4,660.55,199,4,660.55,2,3,2,232,1
4979,17376.0,4,453.64,113.41,4,453.64,71,4,453.64,3,3,2,332,0
4980,17377.0,78,18319.41,234.86423076923077,78,18319.41,24,78,18319.41,4,4,4,444,0
4981,17378.0,1,10.95,10.95,1,10.95,374,1,10.95,2,1,1,211,1
4982,17379.0,1,404.66,404.66,1,404.66,11,1,404.66,4,1,2,412,0
4983,17380.0,3,645.0,215.0,3,645.0,434,3,645.0,1,3,2,132,1
4984,17381.0,38,40002.37,1052.693947368421,38,40002.37,9,38,40002.37,4,4,4,444,0
4985,17382.0,8,902.28,112.785,8,902.28,65,8,902.28,3,4,3,343,0
4986,17383.0,2,309.99,154.995,2,309.99,4,2,309.99,4,2,1,421,0
4987,17384.0,3,507.55,169.18333333333334,3,507.55,19,3,507.55,4,3,2,432,0
4988,17385.0,1,261.11,261.11,1,261.11,15,1,261.11,4,1,1,411,0
4989,17386.0,7,2812.77,401.82428571428574,7,2812.77,8,7,2812.77,4,4,4,444,0
4990,17387.0,2,784.11,392.055,2,784.11,20,2,784.11,4,2,2,422,0
4991,17388.0,11,2691.57,244.68818181818185,11,2691.57,78,11,2691.57,3,4,4,344,0
4992,17389.0,61,57224.68,938.1095081967213,61,57224.68,1,61,57224.68,4,4,4,444,0
4993,17390.0,1,149.3,149.3,1,149.3,421,1,149.3,1,1,1,111,1
4994,17391.0,2,508.8,254.4,2,508.8,164,2,508.8,2,2,2,222,1
4995,17392.0,3,626.56,208.85333333333332,3,626.56,307,3,626.56,2,3,2,232,1
4996,17393.0,2,381.15000000000003,190.57500000000002,2,381.15000000000003,411,2,381.15000000000003,1,2,2,122,1
4997,17394.0,1,203.86999999999998,203.86999999999998,1,203.86999999999998,219,1,203.86999999999998,2,1,1,211,1
4998,17395.0,1,97.5,97.5,1,97.5,508,1,97.5,1,1,1,111,1
4999,17396.0,14,8807.1,629.0785714285714,14,8807.1,39,14,8807.1,3,4,4,344,0
5000,17397.0,3,1233.18,411.06,3,1233.18,22,3,1233.18,4,3,3,433,0
5001,17398.0,3,653.38,217.79333333333332,3,653.38,115,3,653.38,2,3,2,232,1
5002,17400.0,8,4677.05,584.63125,8,4677.05,126,8,4677.05,2,4,4,244,1
5003,17401.0,1,114.85,114.85,1,114.85,541,1,114.85,1,1,1,111,1
5004,17402.0,23,5096.18,221.57304347826087,23,5096.18,5,23,5096.18,4,4,4,444,0
5005,17403.0,2,400.57,200.285,2,400.57,36,2,400.57,3,2,2,322,0
5006,17404.0,23,47781.12,2077.44,23,47781.12,4,23,47781.12,4,4,4,444,0
5007,17405.0,3,1031.41,343.80333333333334,3,1031.41,1,3,1031.41,4,3,3,433,0
5008,17406.0,13,4905.05,377.3115384615385,13,4905.05,333,13,4905.05,2,4,4,244,1
5009,17407.0,1,552.9,552.9,1,552.9,412,1,552.9,1,1,2,112,1
5010,17408.0,3,316.09000000000003,105.36333333333334,3,316.09000000000003,163,3,316.09000000000003,2,3,1,231,1
5011,17409.0,10,7793.51,779.351,10,7793.51,185,10,7793.51,2,4,4,244,1
5012,17410.0,5,1214.72,242.94400000000002,5,1214.72,16,5,1214.72,4,3,3,433,0
5013,17411.0,5,1425.38,285.076,5,1425.38,12,5,1425.38,4,3,3,433,0
5014,17412.0,16,4417.52,276.095,16,4417.52,3,16,4417.52,4,4,4,444,0
5015,17413.0,2,560.14,280.07,2,560.14,405,2,560.14,1,2,2,122,1
5016,17414.0,6,2249.52,374.92,6,2249.52,44,6,2249.52,3,3,3,333,0
5017,17415.0,1,507.84,507.84,1,507.84,80,1,507.84,3,1,2,312,0
5018,17416.0,22,17298.45,786.2931818181819,22,17298.45,30,22,17298.45,3,4,4,344,0
5019,17417.0,1,164.18,164.18,1,164.18,549,1,164.18,1,1,1,111,1
5020,17418.0,3,670.0600000000001,223.35333333333335,3,670.0600000000001,42,3,670.0600000000001,3,3,2,332,0
5021,17419.0,18,6500.52,361.14000000000004,18,6500.52,11,18,6500.52,4,4,4,444,0
5022,17420.0,6,1084.43,180.73833333333334,6,1084.43,50,6,1084.43,3,3,3,333,0
5023,17421.0,3,1059.41,353.1366666666667,3,1059.41,386,3,1059.41,1,3,3,133,1
5024,17422.0,11,3594.76,326.79636363636365,11,3594.76,16,11,3594.76,4,4,4,444,0
5025,17423.0,3,1118.95,372.98333333333335,3,1118.95,46,3,1118.95,3,3,3,333,0
5026,17425.0,2,759.1700000000001,379.58500000000004,2,759.1700000000001,19,2,759.1700000000001,4,2,2,422,0
5027,17426.0,13,8077.77,621.3669230769231,13,8077.7699999999995,8,13,8077.77,4,4,4,444,0
5028,17427.0,1,100.8,100.8,1,100.8,72,1,100.8,3,1,1,311,0
5029,17428.0,45,31819.760000000002,707.1057777777778,45,31819.760000000002,1,45,31819.760000000002,4,4,4,444,0
5030,17429.0,5,1357.46,271.492,5,1357.46,128,5,1357.46,2,3,3,233,1
5031,17430.0,4,735.17,183.7925,4,735.17,33,4,735.17,3,3,2,332,0
5032,17431.0,1,403.3,403.3,1,403.3,313,1,403.3,2,1,2,212,1
5033,17432.0,9,1751.39,194.5988888888889,9,1751.39,18,9,1751.39,4,4,3,443,0
5034,17433.0,2,569.96,284.98,2,569.96,88,2,569.96,3,2,2,322,0
5035,17434.0,7,2373.82,339.1171428571429,7,2373.82,2,7,2373.82,4,4,4,444,0
5036,17435.0,1,331.35,331.35,1,331.35,411,1,331.35,1,1,1,111,1
5037,17436.0,5,534.0600000000001,106.81200000000001,5,534.0600000000001,2,5,534.0600000000001,4,3,2,432,0
5038,17437.0,1,373.17,373.17,1,373.17,530,1,373.17,1,1,2,112,1
5039,17438.0,5,1422.77,284.554,5,1422.77,254,5,1422.77,2,3,3,233,1
5040,17439.0,1,325.74,325.74,1,325.74,656,1,325.74,1,1,1,111,1
5041,17440.0,4,323.58,80.895,4,323.58,157,4,323.58,2,3,1,231,1
5042,17441.0,1,293.35,293.35,1,293.35,732,1,293.35,1,1,1,111,1
5043,17442.0,15,4620.3,308.02000000000004,15,4620.3,37,15,4620.3,3,4,4,344,0
5044,17443.0,1,534.24,534.24,1,534.24,220,1,534.24,2,1,2,212,1
5045,17444.0,3,2940.04,980.0133333333333,3,2940.04,148,3,2940.04,2,3,4,234,1
5046,17446.0,2,120.89999999999999,60.449999999999996,2,120.89999999999999,177,2,120.89999999999999,2,2,1,221,1
5047,17447.0,2,541.53,270.765,2,541.53,40,2,541.53,3,2,2,322,0
5048,17448.0,46,14556.970000000001,316.4558695652174,46,14556.970000000001,497,46,14556.970000000001,1,4,4,144,1
5049,17449.0,13,4951.15,380.8576923076923,13,4951.15,2,13,4951.15,4,4,4,444,0
5050,17450.0,51,246973.09,4842.609607843137,51,246973.09,8,51,246973.09,4,4,4,444,0
5051,17451.0,7,1721.4,245.91428571428574,7,1721.4,1,7,1721.4,4,4,3,443,0
5052,17453.0,2,486.72,243.36,2,486.72,18,2,486.72,4,2,2,422,0
5053,17454.0,10,1547.94,154.794,10,1547.94,192,10,1547.94,2,4,3,243,1
5054,17455.0,1,131.7,131.7,1,131.7,204,1,131.7,2,1,1,211,1
5055,17456.0,2,1225.42,612.71,2,1225.42,365,2,1225.42,2,2,3,223,1
5056,17457.0,14,5984.81,427.4864285714286,14,5984.81,127,14,5984.81,2,4,4,244,1
5057,17458.0,2,529.58,264.79,2,529.58,15,2,529.58,4,2,2,422,0
5058,17459.0,2,657.3,328.65,2,657.3,43,2,657.3,3,2,2,322,0
5059,17460.0,16,2228.27,139.266875,16,2228.27,94,16,2228.27,3,4,3,343,1
5060,17461.0,3,757.46,252.48666666666668,3,757.46,23,3,757.46,4,3,2,432,0
5061,17462.0,2,675.69,337.845,2,675.69,60,2,675.69,3,2,2,322,0
5062,17463.0,7,2557.91,365.4157142857143,7,2557.91,16,7,2557.91,4,4,4,444,0
5063,17464.0,3,1000.94,333.6466666666667,3,1000.94,158,3,1000.94,2,3,3,233,1
5064,17465.0,7,2542.79,363.2557142857143,7,2542.79,426,7,2542.79,1,4,4,144,1
5065,17466.0,2,763.28,381.64,2,763.28,10,2,763.28,4,2,2,422,0
5066,17467.0,1,102.6,102.6,1,102.6,395,1,102.6,1,1,1,111,1
5067,17468.0,3,194.8,64.93333333333334,3,194.8,10,3,194.8,4,3,1,431,0
5068,17469.0,17,5051.25,297.13235294117646,17,5051.25,16,17,5051.25,4,4,4,444,0
5069,17470.0,11,2804.87,254.9881818181818,11,2804.87,45,11,2804.87,3,4,4,344,0
5070,17471.0,1,321.65000000000003,321.65000000000003,1,321.65000000000003,475,1,321.65000000000003,1,1,1,111,1
5071,17472.0,4,935.1,233.775,4,935.1,191,4,935.1,2,3,3,233,1
5072,17473.0,2,607.0,303.5,2,607.0,409,2,607.0,1,2,2,122,1
5073,17474.0,1,1047.0,1047.0,1,1047.0,600,1,1047.0,1,1,3,113,1
5074,17475.0,1,194.37,194.37,1,194.37,79,1,194.37,3,1,1,311,0
5075,17476.0,2,489.86,244.93,2,489.86,396,2,489.86,1,2,2,122,1
5076,17477.0,2,1144.3,572.15,2,1144.3,613,2,1144.3,1,2,3,123,1
5077,17478.0,2,1272.8000000000002,636.4000000000001,2,1272.8000000000002,408,2,1272.8000000000002,1,2,3,123,1
5078,17479.0,1,389.26000000000005,389.26000000000005,1,389.26000000000005,633,1,389.26000000000005,1,1,2,112,1
5079,17480.0,2,902.03,451.015,2,902.03,78,2,902.03,3,2,3,323,0
5080,17481.0,4,1255.59,313.8975,4,1255.59,4,4,1255.59,4,3,3,433,0
5081,17482.0,2,778.19,389.095,2,778.19,487,2,778.19,1,2,2,122,1
5082,17483.0,4,591.73,147.9325,4,591.73,65,4,591.73,3,3,2,332,0
5083,17484.0,2,209.57,104.785,2,209.57,576,2,209.57,1,2,1,121,1
5084,17486.0,1,396.87,396.87,1,396.87,261,1,396.87,2,1,2,212,1
5085,17487.0,1,160.55,160.55,1,160.55,728,1,160.55,1,1,1,111,1
5086,17488.0,1,336.5,336.5,1,336.5,641,1,336.5,1,1,1,111,1
5087,17489.0,2,376.64,188.32,2,376.64,59,2,376.64,3,2,2,322,0
5088,17490.0,9,2750.5,305.6111111111111,9,2750.5,1,9,2750.5,4,4,4,444,0
5089,17491.0,17,5981.07,351.8276470588235,17,5981.07,1,17,5981.07,4,4,4,444,0
5090,17492.0,3,1122.42,374.14000000000004,3,1122.42,248,3,1122.42,2,3,3,233,1
5091,17493.0,1,100.91,100.91,1,100.91,385,1,100.91,1,1,1,111,1
5092,17494.0,1,54.7,54.7,1,54.7,502,1,54.7,1,1,1,111,1
5093,17495.0,3,806.72,268.9066666666667,3,806.72,8,3,806.72,4,3,2,432,0
5094,17496.0,4,1412.89,353.2225,4,1412.89,359,4,1412.89,2,3,3,233,1
5095,17497.0,2,287.25,143.625,2,287.25,390,2,287.25,1,2,1,121,1
5096,17498.0,1,272.21999999999997,272.21999999999997,1,272.21999999999997,76,1,272.21999999999997,3,1,1,311,0
5097,17499.0,2,1341.3899999999999,670.6949999999999,2,1341.3899999999999,290,2,1341.3899999999999,2,2,3,223,1
5098,17500.0,3,1138.0,379.3333333333333,3,1138.0,17,3,1138.0,4,3,3,433,0
5099,17501.0,2,288.6,144.3,2,288.6,221,2,288.6,2,2,1,221,1
5100,17502.0,4,689.1,172.275,4,689.1,9,4,689.1,4,3,2,432,0
5101,17503.0,2,558.96,279.48,2,558.96,3,2,558.96,4,2,2,422,0
5102,17504.0,18,9565.12,531.3955555555556,18,9565.12,206,18,9565.12,2,4,4,244,1
5103,17505.0,5,2435.48,487.096,5,2435.48,162,5,2435.48,2,3,4,234,1
5104,17506.0,1,302.2,302.2,1,302.2,76,1,302.2,3,1,1,311,0
5105,17507.0,2,605.58,302.79,2,605.58,262,2,605.58,2,2,2,222,1
5106,17508.0,8,4579.23,572.40375,8,4579.23,281,8,4579.23,2,4,4,244,1
5107,17509.0,8,6115.14,764.3925,8,6115.14,58,8,6115.14,3,4,4,344,0
5108,17510.0,2,514.56,257.28,2,514.56,25,2,514.56,4,2,2,422,0
5109,17511.0,60,175603.55,2926.725833333333,60,175603.55,3,60,175603.55,4,4,4,444,0
5110,17512.0,18,5467.820000000001,303.76777777777784,18,5467.8200000000015,29,18,5467.820000000001,3,4,4,344,0
5111,17513.0,3,1158.8,386.26666666666665,3,1158.8,72,3,1158.8,3,3,3,333,0
5112,17514.0,2,542.83,271.415,2,542.83,128,2,542.83,2,2,2,222,1
5113,17515.0,9,1617.46,179.71777777777777,9,1617.46,31,9,1617.46,3,4,3,343,0
5114,17516.0,6,957.55,159.59166666666667,6,957.55,15,6,957.55,4,3,3,433,0
5115,17517.0,1,153.94,153.94,1,153.94,309,1,153.94,2,1,1,211,1
5116,17518.0,2,329.42,164.71,2,329.42,426,2,329.42,1,2,1,121,1
5117,17519.0,15,5109.47,340.6313333333334,15,5109.47,17,15,5109.47,4,4,4,444,0
5118,17520.0,1,546.81,546.81,1,546.81,54,1,546.81,3,1,2,312,0
5119,17521.0,5,1278.06,255.612,5,1278.06,30,5,1278.06,3,3,3,333,0
5120,17522.0,5,1070.71,214.142,5,1070.71,2,5,1070.71,4,3,3,433,0
5121,17523.0,4,652.74,163.185,4,652.74,11,4,652.74,4,3,2,432,0
5122,17524.0,3,539.14,179.71333333333334,3,539.14,361,3,539.14,2,3,2,232,1
5123,17525.0,3,1161.9,387.3,3,1161.9,360,3,1161.9,2,3,3,233,1
5124,17526.0,12,4166.04,347.17,12,4166.04,5,12,4166.04,4,4,4,444,0
5125,17527.0,4,939.37,234.8425,4,939.37,54,4,939.37,3,3,3,333,0
5126,17528.0,8,3628.5,453.5625,8,3628.5,1,8,3628.5,4,4,4,444,0
5127,17529.0,2,1240.25,620.125,2,1240.25,610,2,1240.25,1,2,3,123,1
5128,17530.0,12,3141.51,261.7925,12,3141.51,1,12,3141.51,4,4,4,444,0
5129,17531.0,3,1266.82,422.2733333333333,3,1266.82,190,3,1266.82,2,3,3,233,1
5130,17532.0,1,65.34,65.34,1,65.34,386,1,65.34,1,1,1,111,1
5131,17533.0,1,34.8,34.8,1,34.8,435,1,34.8,1,1,1,111,1
5132,17534.0,5,1668.83,333.76599999999996,5,1668.83,54,5,1668.83,3,3,3,333,0
5133,17535.0,1,164.4,164.4,1,164.4,280,1,164.4,2,1,1,211,1
5134,17536.0,3,364.83,121.61,3,364.83,177,3,364.83,2,3,2,232,1
5135,17537.0,2,897.62,448.81,2,897.62,30,2,897.62,3,2,2,322,0
5136,17538.0,1,98.42,98.42,1,98.42,26,1,98.42,4,1,1,411,0
5137,17539.0,4,1226.57,306.6425,4,1226.57,618,4,1226.57,1,3,3,133,1
5138,17540.0,6,1590.6000000000001,265.1,6,1590.6000000000001,25,6,1590.6000000000001,4,3,3,433,0
5139,17541.0,1,124.46,124.46,1,124.46,510,1,124.46,1,1,1,111,1
5140,17542.0,3,341.7,113.89999999999999,3,341.7,270,3,341.7,2,3,1,231,1
5141,17543.0,1,120.05,120.05,1,120.05,550,1,120.05,1,1,1,111,1
5142,17544.0,3,960.69,320.23,3,960.69,390,3,960.69,1,3,3,133,1
5143,17545.0,6,1448.54,241.42333333333332,6,1448.54,43,6,1448.54,3,3,3,333,0
5144,17547.0,2,727.85,363.925,2,727.85,376,2,727.85,2,2,2,222,1
5145,17548.0,4,731.26,182.815,4,731.26,234,4,731.26,2,3,2,232,1
5146,17549.0,2,148.86,74.43,2,148.86,24,2,148.86,4,2,1,421,0
5147,17550.0,9,2547.64,283.0711111111111,9,2547.6400000000003,197,9,2547.64,2,4,4,244,1
5148,17551.0,1,306.84,306.84,1,306.84,359,1,306.84,2,1,1,211,1
5149,17552.0,12,3085.29,257.1075,12,3085.29,60,12,3085.29,3,4,4,344,0
5150,17553.0,4,3757.6,939.4,4,3757.6,130,4,3757.6,2,3,4,234,1
